count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
48804,N,2022,2022-05-18,9,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,1,2,699,1,139,11,9,4,0,2,6,32,873
48804,N,2022,2022-05-18,17,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,3,6,1037,2,108,6,0,1,0,0,1,8,1161
48804,N,2022,2022-05-18,18,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,4,1,660,1,60,3,1,0,1,0,2,7,729
48804,S,2022,2022-05-18,18,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,3,3,811,1,50,1,0,0,1,0,0,2,867
48804,S,2022,2022-05-18,13,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,1,5,775,1,150,16,9,12,1,8,8,54,985
48804,N,2022,2022-05-18,15,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,6,5,623,3,168,9,6,3,0,1,2,21,820
48804,N,2022,2022-05-18,12,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,1,3,659,1,129,10,6,3,0,0,7,26,818
48804,N,2022,2022-05-18,14,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,1,4,580,0,130,11,4,6,0,1,4,26,740
48804,N,2022,2022-05-18,7,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,0,6,820,3,174,15,5,2,1,1,9,33,1036
48804,S,2022,2022-05-18,16,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,6,10,921,0,132,8,2,2,1,3,0,16,1079
48804,S,2022,2022-05-18,17,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,2,10,890,1,62,2,0,0,1,2,0,5,968
48804,S,2022,2022-05-18,8,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,4,2,597,2,175,22,1,14,2,5,6,50,826
48804,S,2022,2022-05-18,15,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,2,5,751,0,148,15,5,7,2,3,2,34,938
48804,N,2022,2022-05-18,13,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,4,5,616,2,109,9,7,3,0,2,5,26,758
48804,N,2022,2022-05-18,10,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,1,2,603,1,112,18,4,11,0,5,6,44,762
48804,S,2022,2022-05-18,7,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,4,3,488,3,114,12,5,6,3,2,6,34,642
48804,S,2022,2022-05-18,9,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,2,1,371,1,160,30,3,8,0,5,9,55,588
48804,S,2022,2022-05-18,10,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,1,0,434,2,147,36,5,14,2,5,4,66,649
48804,N,2022,2022-05-18,11,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,3,1,570,1,103,11,7,3,0,4,4,29,704
48804,N,2022,2022-05-18,16,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,3,8,897,0,165,9,1,2,0,2,2,16,1086
48804,S,2022,2022-05-18,12,8,Yorkshire and The Humber,159,Sheffield,A6102,Major,A631,A6178,439070,389150,53.39775733,-1.41388978,1.0,0.62,4,3,689,1,172,21,8,7,1,3,6,46,911
48805,N,2020,2020-04-20,18,8,Yorkshire and The Humber,159,Sheffield,A61,Major,St Marys Rd,Matilda St,435530,386559,53.37471842,-1.4674153,0.2,0.12,2,0,175,0,10,0,0,0,1,0,1,2,187
48805,N,2020,2020-04-20,17,8,Yorkshire and The Humber,159,Sheffield,A61,Major,St Marys Rd,Matilda St,435530,386559,53.37471842,-1.4674153,0.2,0.12,4,3,221,0,33,3,0,0,0,0,0,3,260
48805,N,2020,2020-04-20,16,8,Yorkshire and The Humber,159,Sheffield,A61,Major,St Marys Rd,Matilda St,435530,386559,53.37471842,-1.4674153,0.2,0.12,4,2,210,1,49,2,2,0,0,2,0,6,268
48805,N,2020,2020-04-20,11,8,Yorkshire and The Humber,159,Sheffield,A61,Major,St Marys Rd,Matilda St,435530,386559,53.37471842,-1.4674153,0.2,0.12,3,1,148,0,50,4,2,2,0,2,2,12,211
48805,N,2020,2020-04-20,10,8,Yorkshire and The Humber,159,Sheffield,A61,Major,St Marys Rd,Matilda St,435530,386559,53.37471842,-1.4674153,0.2,0.12,6,1,129,0,52,8,1,0,0,0,2,11,193
48805,N,2020,2020-04-20,12,8,Yorkshire and The Humber,159,Sheffield,A61,Major,St Marys Rd,Matilda St,435530,386559,53.37471842,-1.4674153,0.2,0.12,4,2,179,0,72,1,1,2,0,0,2,6,259
48805,N,2020,2020-04-20,14,8,Yorkshire and The Humber,159,Sheffield,A61,Major,St Marys Rd,Matilda St,435530,386559,53.37471842,-1.4674153,0.2,0.12,3,3,193,0,59,6,1,1,0,1,0,9,264
48805,N,2020,2020-04-20,15,8,Yorkshire and The Humber,159,Sheffield,A61,Major,St Marys Rd,Matilda St,435530,386559,53.37471842,-1.4674153,0.2,0.12,4,2,219,0,61,2,2,0,0,0,0,4,286
48805,N,2020,2020-04-20,8,8,Yorkshire and The Humber,159,Sheffield,A61,Major,St Marys Rd,Matilda St,435530,386559,53.37471842,-1.4674153,0.2,0.12,10,0,266,0,38,1,3,1,0,0,1,6,310
48805,N,2020,2020-04-20,9,8,Yorkshire and The Humber,159,Sheffield,A61,Major,St Marys Rd,Matilda St,435530,386559,53.37471842,-1.4674153,0.2,0.12,5,1,123,0,51,2,4,1,1,1,1,10,185
48805,N,2020,2020-04-20,7,8,Yorkshire and The Humber,159,Sheffield,A61,Major,St Marys Rd,Matilda St,435530,386559,53.37471842,-1.4674153,0.2,0.12,9,0,249,0,26,3,0,1,1,0,3,8,283
48805,N,2020,2020-04-20,13,8,Yorkshire and The Humber,159,Sheffield,A61,Major,St Marys Rd,Matilda St,435530,386559,53.37471842,-1.4674153,0.2,0.12,4,2,185,0,73,6,1,1,0,0,1,9,269
56624,S,2023,2023-05-22,16,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,0,2,857,2,124,8,0,0,0,3,0,11,996
56624,N,2023,2023-05-22,14,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,3,4,609,1,148,14,2,1,0,5,3,25,787
56624,S,2023,2023-05-22,18,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,2,8,694,2,58,2,0,2,0,1,0,5,767
56624,S,2023,2023-05-22,8,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,3,7,782,5,154,13,0,1,0,18,5,37,985
56624,N,2023,2023-05-22,15,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,0,5,775,1,193,6,0,3,0,3,3,15,989
56624,N,2023,2023-05-22,11,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,0,1,539,2,106,18,2,3,0,4,8,35,683
56624,S,2023,2023-05-22,13,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,1,4,504,3,97,11,1,2,1,6,2,23,631
56624,N,2023,2023-05-22,10,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,2,4,508,3,111,11,5,4,0,6,5,31,657
56624,S,2023,2023-05-22,11,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,2,3,533,1,112,14,1,3,0,8,2,28,677
56624,N,2023,2023-05-22,18,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,2,3,771,2,64,2,0,1,0,1,1,5,845
56624,N,2023,2023-05-22,9,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,0,0,504,4,90,15,2,4,0,3,10,34,632
56624,S,2023,2023-05-22,7,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,1,6,778,4,173,14,2,7,0,9,1,33,994
56624,N,2023,2023-05-22,13,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,2,5,520,3,107,15,2,4,0,1,4,26,661
56624,N,2023,2023-05-22,8,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,0,4,746,3,102,10,1,3,0,5,5,24,879
56624,N,2023,2023-05-22,12,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,3,4,569,2,112,14,1,4,0,3,2,24,711
56624,S,2023,2023-05-22,17,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,3,3,839,3,79,3,0,0,0,5,0,8,932
56624,S,2023,2023-05-22,12,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,2,5,547,2,94,8,4,3,0,10,0,25,673
56624,S,2023,2023-05-22,15,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,2,4,754,5,130,4,0,3,0,6,1,14,907
56624,S,2023,2023-05-22,14,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,0,1,577,2,97,4,2,3,0,6,2,17,694
56624,S,2023,2023-05-22,10,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,2,6,542,3,99,9,3,4,0,5,3,24,674
56624,N,2023,2023-05-22,17,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,0,11,886,2,93,1,0,0,0,2,2,5,997
56624,S,2023,2023-05-22,9,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,0,5,635,2,121,16,3,5,0,5,4,33,796
56624,N,2023,2023-05-22,7,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,0,3,723,1,120,6,0,7,0,2,0,15,862
56624,N,2023,2023-05-22,16,8,Yorkshire and The Humber,159,Sheffield,A61,Major,Norfolk Hill,B6546,433770,395000,53.45070253,-1.49296818,2.5,1.55,3,10,878,4,159,6,1,2,0,1,4,14,1065
56862,N,2024,2024-07-10,8,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,1,268,2,75,3,0,0,1,2,3,9,355
56862,N,2024,2024-07-10,13,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,1,278,2,45,4,0,0,1,1,1,7,333
56862,S,2024,2024-07-10,8,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,3,459,3,98,6,2,1,1,1,0,11,574
56862,N,2024,2024-07-10,18,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,1,0,325,1,30,0,0,0,0,1,1,2,358
56862,N,2024,2024-07-10,12,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,1,245,0,56,1,0,0,0,0,3,4,306
56862,S,2024,2024-07-10,14,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,1,1,232,1,43,1,0,0,0,0,2,3,280
56862,S,2024,2024-07-10,9,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,1,271,2,63,3,0,1,0,1,3,8,345
56862,S,2024,2024-07-10,17,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,0,281,1,39,0,1,0,0,4,0,5,326
56862,S,2024,2024-07-10,12,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,0,245,1,58,5,1,0,1,2,1,10,314
56862,N,2024,2024-07-10,10,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,1,206,2,62,4,2,1,0,0,0,7,278
56862,S,2024,2024-07-10,18,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,0,257,2,22,0,0,0,0,0,0,0,281
56862,S,2024,2024-07-10,16,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,2,3,249,1,55,2,0,0,0,3,2,7,315
56862,N,2024,2024-07-10,11,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,1,0,215,3,50,3,1,2,0,3,1,10,278
56862,N,2024,2024-07-10,14,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,2,388,0,58,1,1,1,0,1,0,4,452
56862,S,2024,2024-07-10,13,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,2,238,1,62,3,0,0,1,1,1,6,309
56862,S,2024,2024-07-10,7,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,2,3,440,4,122,9,6,2,3,0,7,27,596
56862,N,2024,2024-07-10,15,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,1,0,327,3,104,3,1,0,0,2,2,8,442
56862,N,2024,2024-07-10,9,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,0,221,0,79,2,1,0,0,0,0,3,303
56862,S,2024,2024-07-10,15,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,3,328,2,93,4,0,1,0,1,2,8,434
56862,S,2024,2024-07-10,10,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,4,254,1,57,6,2,0,0,2,1,11,327
56862,S,2024,2024-07-10,11,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,0,257,2,59,3,2,3,0,3,1,12,330
56862,N,2024,2024-07-10,7,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,1,1,182,1,79,3,6,1,0,0,3,13,276
56862,N,2024,2024-07-10,16,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,3,4,407,1,83,0,0,0,0,1,1,2,497
56862,N,2024,2024-07-10,17,8,Yorkshire and The Humber,159,Sheffield,A629,Major,Woodburn Drive,A6135,436000,395730,53.457117,-1.45930823,0.8,0.5,0,1,387,2,63,0,0,0,0,1,2,3,456
57320,E,2023,2023-04-20,10,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,0,1,150,2,28,1,1,0,1,0,4,7,188
57320,W,2023,2023-04-20,14,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,6,4,193,2,29,0,2,1,0,3,3,9,237
57320,W,2023,2023-04-20,10,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,1,6,207,1,38,7,0,0,0,0,0,7,259
57320,W,2023,2023-04-20,13,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,4,7,192,1,31,2,2,0,2,1,3,10,241
57320,W,2023,2023-04-20,17,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,4,6,235,1,28,1,0,0,0,0,0,1,271
57320,W,2023,2023-04-20,9,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,3,1,224,2,42,4,1,0,0,2,4,11,280
57320,E,2023,2023-04-20,12,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,9,6,168,1,31,2,0,1,0,0,5,8,214
57320,E,2023,2023-04-20,7,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,2,0,133,2,29,0,0,0,0,0,2,2,166
57320,W,2023,2023-04-20,18,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,8,0,208,2,16,0,0,0,0,2,0,2,228
57320,E,2023,2023-04-20,13,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,7,7,206,1,28,2,0,7,0,0,2,11,253
57320,E,2023,2023-04-20,17,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,7,3,262,1,39,0,0,0,1,0,1,2,307
57320,E,2023,2023-04-20,14,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,6,3,219,2,35,1,0,1,0,0,1,3,262
57320,E,2023,2023-04-20,8,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,3,1,140,2,29,1,0,1,1,0,2,5,177
57320,E,2023,2023-04-20,18,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,7,5,182,1,21,0,0,0,0,0,0,0,209
57320,W,2023,2023-04-20,7,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,5,1,173,0,64,1,0,1,0,0,1,3,241
57320,E,2023,2023-04-20,15,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,5,8,208,1,37,1,2,1,0,0,2,6,260
57320,E,2023,2023-04-20,11,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,8,5,165,1,24,4,0,1,0,0,2,7,202
57320,W,2023,2023-04-20,16,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,4,3,191,4,24,1,0,0,0,0,0,1,223
57320,W,2023,2023-04-20,12,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,4,1,183,2,23,1,1,1,0,1,3,7,216
57320,W,2023,2023-04-20,11,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,1,5,206,0,31,4,0,2,0,1,2,9,251
57320,E,2023,2023-04-20,9,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,5,1,134,3,25,2,0,1,0,2,2,7,170
57320,W,2023,2023-04-20,15,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,3,1,195,3,26,1,0,0,0,1,0,2,227
57320,E,2023,2023-04-20,16,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,2,4,218,3,36,0,1,0,0,0,0,1,262
57320,W,2023,2023-04-20,8,8,Yorkshire and The Humber,159,Sheffield,A625,Major,old A625/new A625,B6068,430060,381960,53.33371891,-1.55006635,4.5,2.8,6,0,178,3,37,0,0,0,0,3,2,5,223
57330,W,2021,2021-07-01,15,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,4,1,310,1,79,5,0,7,0,20,9,41,432
57330,E,2021,2021-07-01,13,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,3,0,228,1,80,16,5,7,0,21,13,62,371
57330,W,2021,2021-07-01,16,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,4,1,435,0,66,8,1,15,0,19,7,50,552
57330,W,2021,2021-07-01,11,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,3,4,210,2,63,12,6,9,0,25,9,61,340
57330,E,2021,2021-07-01,8,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,3,1,338,1,89,8,6,2,0,16,6,38,467
57330,W,2021,2021-07-01,14,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,3,2,273,0,74,12,2,7,0,15,9,45,394
57330,E,2021,2021-07-01,18,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,3,7,223,0,21,1,1,4,0,13,1,20,271
57330,W,2021,2021-07-01,7,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,1,1,175,0,73,6,2,14,0,25,11,58,307
57330,E,2021,2021-07-01,15,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,6,0,270,1,102,13,2,8,0,30,12,65,438
57330,E,2021,2021-07-01,11,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,1,2,214,0,71,12,5,11,0,19,15,62,349
57330,W,2021,2021-07-01,12,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,6,1,238,0,75,9,2,12,0,18,8,49,363
57330,W,2021,2021-07-01,10,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,3,2,166,0,74,17,5,10,0,25,8,65,307
57330,W,2021,2021-07-01,9,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,2,1,140,1,84,10,7,12,0,24,8,61,287
57330,E,2021,2021-07-01,17,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,4,5,338,1,44,1,1,4,0,12,3,21,409
57330,E,2021,2021-07-01,14,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,1,2,245,1,88,18,2,15,0,23,11,69,405
57330,E,2021,2021-07-01,10,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,1,0,160,0,82,11,4,6,0,18,13,52,294
57330,E,2021,2021-07-01,9,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,1,1,187,1,80,23,7,9,0,31,9,79,348
57330,E,2021,2021-07-01,12,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,3,0,210,0,76,13,5,12,0,22,17,69,355
57330,W,2021,2021-07-01,17,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,3,2,427,0,41,3,2,4,0,16,5,30,500
57330,E,2021,2021-07-01,7,8,Yorkshire and The Humber,159,Sheffield,A6178,Major,M1,LA Boundary,440000,391200,53.41611364,-1.39964547,1.1,0.68,1,1,285,0,76,7,0,12,0,20,6,45,407
